name1	name2	siteStart1	siteEnd1	siteStart2	siteEnd2	siteLen	siteCmpl	siteScore	regStart1	regLen1	regStart2	regLen2	regGC	deltaG	Pvalue	Padj
4958	ENSMUST00000184554.7	chr15_78264412_78264711_+@DNAJA4_ENSMUST00000070070.7:Dnaja4	82	99	446	463	18	0.66667	45	64	54	428	54	0.75	-8.09	0.00837	0.016
4959	ENSMUST00000184554.7	chr8_95133647_95133856_+@PLEKHF2_ENSMUST00000054776.3:Plekhf2	184	212	760	788	29	0.65517	38	155	87	731	87	0.67241	-8.09	8.47e-06	0.000111
4960	ENSMUST00000184554.7	chr5_17217454_17217617_+@BASP1_ENSMUST00000058845.8:Basp1	188	207	709	728	20	0.65	45	168	60	689	60	0.66667	-8.08	4.04e-05	0.000319
4961	ENSMUST00000184554.7	chr12_71754723_71755022_+@RAB21_ENSMUST00000020343.8:Rab21	100	121	566	587	22	0.68182	39	78	66	544	66	0.81818	-8.08	5.81e-06	8.4e-05
4962	ENSMUST00000184554.7	chr1_46718954_46719253_-@EFCAB14_ENSMUST00000132306.1:Efcab14	129	144	27	42	16	0.75	38	113	48	11	48	0.78125	-8.08	0.00453	0.01
4963	ENSMUST00000184554.7	chr6_35452549_35452848_+@FANCE_ENSMUST00000233381.1:Fance	36	53	98	115	18	0.77778	37	18	54	80	54	0.77778	-8.08	0.000324	0.00138
4964	ENSMUST00000184554.7	chr2_219543704_219543958_-@CHPF_ENSMUST00000079205.13:Chpf	12	34	835	857	23	0.65217	40	1	57	812	69	0.81746	-8.08	0.00034	0.00142
4965	ENSMUST00000184554.7	chr5_79513979_79514261_-@HOMER1_ENSMUST00000109493.8:Homer1	92	104	385	397	13	0.84615	39	79	39	372	39	0.79487	-8.08	0.000475	0.00182
4966	ENSMUST00000184554.7	chr10_32958261_32958450_-@ITGB1_ENSMUST00000124826.1:Itgb1	14	27	228	241	14	0.78571	38	1	41	214	42	0.79518	-8.08	4.84e-05	0.000358
4967	ENSMUST00000184554.7	chr5_172454346_172454645_-@SH3PXD2B_ENSMUST00000138771.1:Sh3pxd2b	56	68	402	414	13	0.76923	41	43	39	389	39	0.75641	-8.08	9.65e-06	0.000118
4968	ENSMUST00000184554.7	chr15_40440803_40441046_+@BAHD1_ENSMUST00000036578.6:Bahd1	176	185	546	555	10	1	36	166	30	536	30	0.75	-8.08	1.02e-07	5.34e-06
4969	ENSMUST00000184554.7	chr19_40191279_40191452_+@MAP3K10_ENSMUST00000108341.1:Map3k10	120	129	468	477	10	0.9	37	110	30	458	30	0.76667	-8.08	8e-04	0.00271
4970	ENSMUST00000184554.7	chr6_37697525_37697693_-@MDGA1_ENSMUST00000073556.11:Mdga1	37	48	424	435	12	0.83333	40	25	36	412	36	0.84722	-8.08	0.000285	0.00127
4971	ENSMUST00000184554.7	chr16_69565816_69565985_+@NFAT5_ENSMUST00000133026.7:Nfat5	119	142	305	328	24	0.79167	46	95	72	281	72	0.83333	-8.08	0.00172	0.00465
4972	ENSMUST00000184554.7	chr21_15729997_15730160_+@USP25_ENSMUST00000232047.1:Usp25	123	138	391	406	16	0.8125	46	107	48	375	48	0.84375	-8.08	0.000617	0.0022
4973	ENSMUST00000184554.7	chr1_150579460_150579759_-@MCL1_ENSMUST00000178686.1:Mcl1	172	186	21	35	15	0.8	38	157	45	6	45	0.68889	-8.08	1.2e-06	3.07e-05
4974	ENSMUST00000184554.7	chr8_70608310_70608383_-@TRAM1_ENSMUST00000188377.1:Tram1	22	31	657	666	10	1	38	12	30	647	30	0.8	-8.08	0.000279	0.00126
4975	ENSMUST00000184554.7	chr1_36156072_36156331_+@MAP7D1_ENSMUST00000122129.7:Map7d1	167	177	711	721	11	1	36	156	33	700	33	0.71212	-8.08	0.00176	0.00472
4976	ENSMUST00000184554.7	chr1_145823999_145824051_-@RNF115_ENSMUST00000199051.4:Rnf115	56	68	19	31	13	0.84615	37	43	39	6	39	0.83333	-8.07	0.00278	0.00676
4977	ENSMUST00000184554.7	chr1_53946155_53946428_-@HSPB11_ENSMUST00000152717.7:Hspb11	55	73	277	295	19	0.73684	38	36	57	258	57	0.82456	-8.07	0.000191	0.000959
4978	ENSMUST00000184554.7	chr2_208266105_208266404_+@PIKFYVE_ENSMUST00000097707.4:Pikfyve	78	87	151	160	10	1	36	68	30	141	30	0.78333	-8.07	0.000261	0.00118
4979	ENSMUST00000184554.7	chr19_40690500_40690799_-@NUMBL_ENSMUST00000149805.7:Numbl	82	95	225	238	14	0.78571	36	68	42	211	42	0.77381	-8.07	0.00702	0.014
4980	ENSMUST00000184554.7	chr1_145824052_145824244_-@RNF115_ENSMUST00000029740.13:Rnf115	56	68	27	39	13	0.84615	37	43	39	14	39	0.83333	-8.07	0.00283	0.00684
4981	ENSMUST00000184554.7	chr10_96586862_96587161_-@TM9SF3_ENSMUST00000237871.1:Tm9sf3	180	196	830	846	17	0.82353	36	163	51	813	51	0.72549	-8.06	0.000405	0.00161
4982	ENSMUST00000184554.7	chr7_152759602_152759901_+@ACTR3B_ENSMUST00000198693.1:Actr3b	120	139	135	154	20	0.65	36	100	60	115	60	0.76667	-8.06	0.00279	0.00677
4983	ENSMUST00000184554.7	chr1_23019318_23019617_+@KDM1A_ENSMUST00000105847.7:Kdm1a	32	48	907	923	17	0.82353	45	15	51	890	51	0.80392	-8.06	3.93e-08	2.66e-06
4984	ENSMUST00000184554.7	chr3_123066875_123067050_+@PDIA5_ENSMUST00000023550.8:Pdia5	41	49	727	735	9	1	36	32	27	718	27	0.83333	-8.06	0.000294	0.00128
4985	ENSMUST00000184554.7	chr1_185317308_185317490_-@IVNS1ABP_ENSMUST00000023918.12:Ivns1abp	149	162	72	85	14	0.78571	41	135	42	58	42	0.75	-8.05	0.000116	0.000675
4986	ENSMUST00000184554.7	chr20_50190700_50190964_+@CEBPB_ENSMUST00000070642.3:Cebpb	116	136	568	588	21	0.61905	44	95	63	547	63	0.80952	-8.05	3.89e-07	1.29e-05
4987	ENSMUST00000184554.7	chr16_54286762_54286925_-@IRX3_ENSMUST00000093312.5:Irx3	71	106	220	255	36	0.63889	47	35	108	184	108	0.81944	-8.05	0.000189	0.000953
4988	ENSMUST00000184554.7	chr8_43056173_43056378_+@FNTA_ENSMUST00000016138.10:Fnta	171	195	867	890	25	0.72	37	146	75	842	74	0.74497	-8.05	2.45e-07	9.78e-06
4989	ENSMUST00000184554.7	chr19_16829248_16829547_+@SIN3B_ENSMUST00000212096.1:Sin3b	188	197	55	64	10	0.9	37	178	30	45	30	0.83333	-8.05	0.00118	0.00358
4990	ENSMUST00000184554.7	chr19_15432535_15432834_-@WIZ_ENSMUST00000169488.9:Wiz	78	95	818	835	18	0.72222	50	60	54	800	54	0.83333	-8.05	0.00701	0.014
4991	ENSMUST00000184554.7	chr4_13627575_13627874_-@BOD1L1_ENSMUST00000202200.1:Bod1l	102	116	576	590	15	0.8	40	87	45	561	45	0.8	-8.04	0.000328	0.00138
4992	ENSMUST00000184554.7	chr6_31620706_31620730_+@PRRC2A_ENSMUST00000172929.1:Prrc2a	128	140	713	725	13	0.84615	39	115	39	700	39	0.83333	-8.04	6.89e-05	0.000452
4993	ENSMUST00000184554.7	chr8_109539572_109539786_+@EBAG9_ENSMUST00000227691.1:Ebag9	91	120	115	144	30	0.66667	46	61	90	85	90	0.82778	-8.04	0.000351	0.00144
4994	ENSMUST00000184554.7	chr6_31620545_31620705_+@PRRC2A_ENSMUST00000025253.11:Prrc2a	128	140	651	663	13	0.84615	39	115	39	638	39	0.83333	-8.04	5.93e-05	0.00041
4995	ENSMUST00000184554.7	chr11_44950866_44951032_-@TP53I11_ENSMUST00000090554.10:Trp53i11	122	138	140	156	17	0.82353	36	105	51	123	51	0.78431	-8.04	0.00198	0.00516
4996	ENSMUST00000184554.7	chr2_84970665_84970964_+@KCMF1_ENSMUST00000068697.10:Kcmf1	132	144	893	905	13	0.76923	36	119	39	880	39	0.84615	-8.03	2.24e-08	1.8e-06
4997	ENSMUST00000184554.7	chr20_44745715_44746014_+@KCNK15_ENSMUST00000109396.1:Kcnk15	99	112	229	242	14	0.78571	38	85	42	215	42	0.7381	-8.03	0.000196	0.00098
4998	ENSMUST00000184554.7	chr15_67521450_67521722_-@IQCH-AS1_ENSMUST00000186165.1:2300009A05Rik	31	65	417	451	35	0.68571	49	1	100	382	105	0.80976	-8.03	0.00866	0.0163
4999	ENSMUST00000184554.7	chr20_49713728_49714027_-@B4GALT5_ENSMUST00000109221.8:B4galt5	41	60	972	991	20	0.8	40	21	60	952	49	0.84404	-8.03	2e-04	0.000999
5000	ENSMUST00000184554.7	chr13_48233217_48233376_+@ITM2B_ENSMUST00000228637.1:Itm2b	98	111	851	864	14	0.78571	38	84	42	837	42	0.7619	-8.03	1.04e-05	0.000125
5001	ENSMUST00000184554.7	chr1_183472456_183472656_+@SMG7_ENSMUST00000073441.12:Smg7	127	144	678	694	18	0.77778	39	109	54	660	53	0.81308	-8.03	6.02e-06	8.52e-05
5002	ENSMUST00000184554.7	chr6_33208350_33208633_+@RING1_ENSMUST00000172739.1:Ring1	187	196	845	854	10	1	38	177	30	835	30	0.81667	-8.02	0.00368	0.00848
5003	ENSMUST00000184554.7	chr6_33298795_33299075_-@RGL2_ENSMUST00000173153.7:Rgl2	36	53	140	157	18	0.66667	38	18	54	122	54	0.73148	-8.02	0.000711	0.00247
5004	ENSMUST00000184554.7	chr19_45496862_45497161_-@RTN2_ENSMUST00000209186.1:Rtn2	112	130	15	33	19	0.73684	45	93	57	1	52	0.86239	-8.01	0.00515	0.0111
5005	ENSMUST00000184554.7	chr22_17084850_17085016_+@IL17RA_ENSMUST00000002976.4:Il17ra	180	195	135	150	16	0.625	37	164	48	119	48	0.70833	-8.01	0.0022	0.00563
5006	ENSMUST00000184554.7	chr17_1491528_1491827_-@MYO1C_ENSMUST00000069057.12:Myo1c	100	113	383	396	14	0.78571	38	86	42	369	42	0.79762	-8.01	0.0028	0.00679
5007	ENSMUST00000184554.7	chr1_179025861_179026043_+@FAM20B_ENSMUST00000122424.7:Fam20b	21	39	848	866	19	0.84211	46	2	57	829	57	0.86842	-8.01	3.11e-06	5.4e-05
5008	ENSMUST00000184554.7	chr9_127785884_127786183_+@CDK9_ENSMUST00000154131.1:Cdk9	100	115	309	324	16	0.75	41	84	48	293	48	0.6875	-8.01	2.64e-06	4.91e-05
5009	ENSMUST00000184554.7	chr3_154324448_154324611_-@DHX36_ENSMUST00000029336.5:Dhx36	150	167	50	67	18	0.66667	39	132	54	32	54	0.63889	-8.01	0.000436	0.00172
5010	ENSMUST00000184554.7	chr11_65919389_65919462_+@DRAP1_ENSMUST00000148219.8:Drap1	132	145	880	893	14	0.71429	37	118	42	866	42	0.82143	-8.01	0.00268	0.00656
5011	ENSMUST00000184554.7	chr3_31532613_31532787_+@STT3B_ENSMUST00000035010.9:Stt3b	17	33	639	655	17	0.70588	39	1	50	622	51	0.81188	-8	0.0043	0.0096
5012	ENSMUST00000184554.7	chr5_111757698_111757865_-@NREP_ENSMUST00000168890.1:Nrep	82	97	772	787	16	0.75	36	66	48	756	48	0.77083	-8	0.0038	0.00868
5013	ENSMUST00000184554.7	chr5_111757543_111757697_-@NREP_ENSMUST00000237066.1:Nrep	82	97	947	962	16	0.75	36	66	48	931	48	0.77083	-8	0.00068	0.00238
5014	ENSMUST00000184554.7	chr9_88388182_88388388_+@SPIN1_ENSMUST00000095797.5:Spin1	188	205	511	528	18	0.72222	41	170	54	493	54	0.69444	-8	4.09e-07	1.32e-05
5015	ENSMUST00000184554.7	chr10_73495866_73496165_-@PPP3CB_ENSMUST00000161989.1:Ppp3cb	33	70	954	992	39	0.69231	52	1	109	915	86	0.84615	-7.99	0.00183	0.00488
5016	ENSMUST00000184554.7	chr9_35749112_35749377_-@GBA2_ENSMUST00000030189.13:Gba2	122	141	798	816	20	0.7	36	102	60	778	59	0.78992	-7.99	0.00235	0.00592
5017	ENSMUST00000184554.7	chr1_19644163_19644462_+@NBL1_ENSMUST00000132900.1:Nbl1	175	194	635	654	20	0.7	41	155	60	615	60	0.775	-7.99	0.000162	0.00085
5018	ENSMUST00000184554.7	chr17_75182809_75183108_-@SUMO2_ENSMUST00000140844.1:Sumo2	45	63	431	449	19	0.73684	38	26	57	412	57	0.82456	-7.99	1.93e-06	4.2e-05
5019	ENSMUST00000184554.7	chr16_88706238_88706537_-@RNF166_ENSMUST00000014614.3:Rnf166	126	142	877	893	17	0.76471	42	109	51	860	51	0.81373	-7.99	1.25e-06	3.07e-05
5020	ENSMUST00000184554.7	chr15_84748477_84748741_+@ZNF592_ENSMUST00000107353.2:Zfp592	75	107	441	473	33	0.69697	63	42	99	408	99	0.77778	-7.99	2.02e-08	1.8e-06
5021	ENSMUST00000184554.7	chr17_44503491_44503738_-@GPATCH8_ENSMUST00000125754.1:Gpatch8	118	137	623	642	20	0.75	44	98	60	603	60	0.85	-7.98	0.00289	0.00697
5022	ENSMUST00000184554.7	chr9_127899624_127899792_-@ST6GALNAC6_ENSMUST00000095045.8:St6galnac6	188	199	444	455	12	0.66667	36	176	36	432	36	0.73611	-7.98	0.000948	0.00309
5023	ENSMUST00000184554.7	chr6_52577031_52577237_+@TRAM2-AS1_ENSMUST00000037998.5:Tram2	100	127	441	468	28	0.78571	53	72	84	413	84	0.78571	-7.98	0.00126	0.00375
5024	ENSMUST00000184554.7	chr1_53946155_53946428_-@HSPB11_ENSMUST00000152717.7:Hspb11	54	73	39	58	20	0.65	43	34	60	19	60	0.79167	-7.98	0.000191	0.000959
5025	ENSMUST00000184554.7	chr2_25341775_25342074_-@DNMT3A_ENSMUST00000174817.7:Dnmt3a	103	117	885	899	15	0.66667	38	88	45	870	45	0.8	-7.98	1.2e-05	0.000136
5026	ENSMUST00000184554.7	chr3_19947159_19947250_+@RAB5A_ENSMUST00000233347.1:Rab5a	81	106	281	306	26	0.61538	53	55	78	255	78	0.82692	-7.98	0.00299	0.0072
5027	ENSMUST00000184554.7	chr2_183038460_183038650_-@NCKAP1_ENSMUST00000028386.11:Nckap1	80	102	817	838	23	0.73913	39	57	69	794	68	0.83212	-7.98	2.48e-09	5.68e-07
5028	ENSMUST00000184554.7	chr14_105248383_105248562_+@BTBD6_ENSMUST00000221500.1:Btbd6	77	93	4	20	17	0.76471	47	60	51	1	37	0.79545	-7.98	4.17e-06	6.38e-05
5029	ENSMUST00000184554.7	chr10_103452387_103452557_-@CALHM2_ENSMUST00000035822.1:Calhm2	183	196	131	144	14	0.78571	38	169	42	117	42	0.65476	-7.97	0.00809	0.0156
5030	ENSMUST00000184554.7	chr20_62122325_62122624_+@LSM14B_ENSMUST00000055485.11:Lsm14b	109	123	94	108	15	0.86667	52	94	45	79	45	0.85556	-7.97	4.63e-05	0.000348
5031	ENSMUST00000184554.7	chr2_25341775_25342074_-@DNMT3A_ENSMUST00000174817.7:Dnmt3a	133	149	887	903	17	0.76471	40	116	51	870	51	0.77451	-7.97	1.2e-05	0.000136
5032	ENSMUST00000184554.7	chr4_165379035_165379209_+@CPE_ENSMUST00000048967.8:Cpe	17	42	552	577	26	0.69231	38	1	68	526	78	0.75342	-7.97	0.00867	0.0163
5033	ENSMUST00000184554.7	chr2_148644636_148644900_+@EPC2_ENSMUST00000092123.10:Epc2	66	101	12	48	37	0.67568	56	29	110	1	85	0.8	-7.97	6.43e-05	0.000435
5034	ENSMUST00000184554.7	chrX_38327523_38327684_-@RPGR_ENSMUST00000124744.1:Rpgr	123	143	623	643	21	0.71429	36	102	63	602	63	0.66667	-7.97	0.00105	0.00332
5035	ENSMUST00000184554.7	chr3_170357565_170357864_+@SKIL_ENSMUST00000117728.7:Skil	117	141	398	422	25	0.68	39	92	75	373	75	0.79333	-7.96	6.86e-05	0.000452
5036	ENSMUST00000184554.7	chr5_176647444_176647633_+@TSPAN17_ENSMUST00000163915.7:Tspan17	124	137	809	822	14	0.64286	37	110	42	795	42	0.70238	-7.96	0.00327	0.00774
5037	ENSMUST00000184554.7	chr22_28800387_28800553_-@XBP1_ENSMUST00000145588.1:Xbp1	17	50	75	108	34	0.64706	37	1	84	41	102	0.78495	-7.96	0.00147	0.00418
5038	ENSMUST00000184554.7	chr20_63215981_63216280_-@YTHDF1_ENSMUST00000037299.14:Ythdf1	172	201	775	805	31	0.74194	44	141	92	744	93	0.69189	-7.96	2.55e-05	0.000231
5039	ENSMUST00000184554.7	chr6_110179503_110179802_-@WASF1_ENSMUST00000105509.1:Wasf1	78	92	564	578	15	0.66667	36	63	45	549	45	0.77778	-7.96	2.03e-05	0.000195
5040	ENSMUST00000184554.7	chr3_170357332_170357491_+@SKIL_ENSMUST00000118470.7:Skil	117	141	465	489	25	0.68	39	92	75	440	75	0.79333	-7.96	6.39e-05	0.000435
5041	ENSMUST00000184554.7	chr19_17511502_17511801_+@PGLS_ENSMUST00000143441.1:Pgls	128	145	490	507	18	0.66667	36	110	54	472	54	0.74074	-7.96	9.08e-06	0.000115
5042	ENSMUST00000184554.7	chr22_28800554_28800718_-@XBP1_ENSMUST00000239150.1:Xbp1	17	50	85	118	34	0.64706	37	1	84	51	102	0.78495	-7.96	0.00537	0.0114
5043	ENSMUST00000184554.7	chr7_99143958_99144257_-@SMURF1_ENSMUST00000110677.7:Smurf1	20	37	893	909	18	0.88889	38	2	54	875	53	0.81308	-7.96	2.75e-06	4.98e-05
5044	ENSMUST00000184554.7	chr16_69385713_69385884_-@TERF2_ENSMUST00000142616.7:Terf2	128	143	201	216	16	0.8125	39	112	48	185	48	0.65625	-7.96	0.00216	0.00554
5045	ENSMUST00000184554.7	chr20_325402_325701_+@SOX12_ENSMUST00000063332.8:Sox12	181	195	209	223	15	0.86667	40	166	45	194	45	0.77778	-7.96	3.59e-06	5.84e-05
5046	ENSMUST00000184554.7	chr2_240435540_240435839_+@GPC1_ENSMUST00000191373.1:Gpc1	97	109	878	890	13	0.84615	37	84	39	865	39	0.78205	-7.95	0.000364	0.00148
5047	ENSMUST00000184554.7	chr2_191245258_191245432_+@MYO1B_ENSMUST00000018561.13:Myo1b	132	141	366	375	10	0.9	37	122	30	356	30	0.86667	-7.95	0.000835	0.00281
5048	ENSMUST00000184554.7	chr2_191245433_191245606_+@MYO1B_ENSMUST00000151525.7:Myo1b	132	141	382	391	10	0.9	37	122	30	372	30	0.86667	-7.95	0.000782	0.00267
5049	ENSMUST00000184554.7	chr19_17511502_17511801_+@PGLS_ENSMUST00000143441.1:Pgls	106	119	324	337	14	0.78571	36	92	42	310	42	0.82143	-7.95	9.08e-06	0.000115
5050	ENSMUST00000184554.7	chr19_16829248_16829547_+@SIN3B_ENSMUST00000212096.1:Sin3b	21	45	341	366	26	0.69231	36	1	71	315	78	0.75839	-7.95	0.00118	0.00358
5051	ENSMUST00000184554.7	chr6_106086355_106086522_+@PRDM1_ENSMUST00000105490.2:Prdm1	96	112	863	879	17	0.82353	36	79	51	846	51	0.77451	-7.95	0.00231	0.00584
5052	ENSMUST00000184554.7	chr20_63215981_63216280_-@YTHDF1_ENSMUST00000037299.14:Ythdf1	40	49	569	578	10	1	38	30	30	559	30	0.76667	-7.94	2.55e-05	0.000231
5053	ENSMUST00000184554.7	chr3_39153577_39153740_-@CSRNP1_ENSMUST00000216929.1:Csrnp1	36	47	717	728	12	0.91667	36	24	36	705	36	0.84722	-7.93	0.000396	0.00159
5054	ENSMUST00000184554.7	chr20_44745715_44746014_+@KCNK15_ENSMUST00000109396.1:Kcnk15	26	46	294	314	21	0.7619	39	5	63	273	63	0.77778	-7.93	0.000196	0.00098
5055	ENSMUST00000184554.7	chr1_89994960_89995259_+@ZNF326_ENSMUST00000138615.7:Zfp326	125	139	41	55	15	0.66667	36	110	45	26	45	0.77778	-7.92	1.73e-05	0.000171
5056	ENSMUST00000184554.7	chr14_101761559_101761741_+@PPP2R5C_ENSMUST00000220509.1:Ppp2r5c	191	206	184	199	16	0.75	36	175	48	168	48	0.73958	-7.92	0.00114	0.0035
5057	ENSMUST00000184554.7	chr20_62122325_62122624_+@LSM14B_ENSMUST00000055485.11:Lsm14b	176	193	440	457	18	0.72222	39	158	54	422	54	0.71296	-7.92	4.63e-05	0.000348
5058	ENSMUST00000184554.7	chr2_208266105_208266404_+@PIKFYVE_ENSMUST00000097707.4:Pikfyve	143	156	135	148	14	0.78571	36	129	42	121	42	0.7381	-7.92	0.000261	0.00118
5059	ENSMUST00000184554.7	chr20_62937900_62938098_+@GID8_ENSMUST00000029090.8:Gid8	25	43	273	290	19	0.84211	37	6	57	254	56	0.81416	-7.92	1.33e-05	0.000148
5060	ENSMUST00000184554.7	chr10_43138295_43138463_+@CSGALNACT2_ENSMUST00000049344.14:Csgalnact2	110	120	940	950	11	0.81818	38	99	33	929	33	0.90909	-7.92	0.000241	0.00113
5061	ENSMUST00000184554.7	chr2_234951867_234952036_+@SH3BP4_ENSMUST00000123745.1:Sh3bp4	30	48	712	730	19	0.68421	42	11	57	693	57	0.79825	-7.91	0.000467	0.0018
5062	ENSMUST00000184554.7	chr1_150974824_150974919_-@CERS2_ENSMUST00000133748.1:Cers2	138	156	301	319	19	0.63158	41	119	57	282	57	0.73684	-7.91	1.68e-05	0.000168
5063	ENSMUST00000184554.7	chr15_40440803_40441046_+@BAHD1_ENSMUST00000036578.6:Bahd1	138	149	590	601	12	0.91667	38	126	36	578	36	0.84722	-7.91	1.02e-07	5.34e-06
5064	ENSMUST00000184554.7	chr2_238288644_238288943_-@PER2_ENSMUST00000069620.9:Per2	127	141	914	928	15	0.93333	48	112	45	899	45	0.82222	-7.91	0.00302	0.00722
5065	ENSMUST00000184554.7	chr22_28800387_28800553_-@XBP1_ENSMUST00000145588.1:Xbp1	104	136	56	88	33	0.66667	41	71	99	23	99	0.77778	-7.91	0.00147	0.00418
5066	ENSMUST00000184554.7	chr8_96493588_96493732_+@SDC2_ENSMUST00000022871.6:Sdc2	124	136	870	882	13	0.69231	36	111	39	857	39	0.62821	-7.91	0.00559	0.0118
5067	ENSMUST00000184554.7	chr19_46346873_46347055_+@PPP5C_ENSMUST00000156366.7:Ppp5c	69	85	148	164	17	0.76471	38	52	51	131	51	0.69608	-7.91	2.85e-05	0.000251
5068	ENSMUST00000184554.7	chr12_25250779_25251078_-@KRAS_ENSMUST00000156486.1:Kras	14	27	472	485	14	0.85714	39	1	41	458	42	0.79518	-7.91	3.06e-05	0.000262
5069	ENSMUST00000184554.7	chr6_136822442_136822741_+@PEX7_ENSMUST00000166511.8:Pex7	83	113	731	760	31	0.64516	42	52	93	700	92	0.82162	-7.91	0.003	0.0072
5070	ENSMUST00000184554.7	chr22_28800554_28800718_-@XBP1_ENSMUST00000239150.1:Xbp1	104	136	66	98	33	0.66667	41	71	99	33	99	0.77778	-7.91	0.00537	0.0114
5071	ENSMUST00000184554.7	chr9_130043194_130043369_-@FNBP1_ENSMUST00000113562.8:Fnbp1	128	139	341	352	12	0.91667	36	116	36	329	36	0.73611	-7.91	1.53e-05	0.00016
5072	ENSMUST00000184554.7	chr7_35037333_35037632_-@DPY19L1_ENSMUST00000142064.7:Dpy19l1	101	116	950	965	16	0.8125	44	85	48	934	48	0.83333	-7.91	0.000142	0.000774
5073	ENSMUST00000184554.7	chr18_3013298_3013464_-@LPIN2_ENSMUST00000156570.7:Lpin2	119	127	79	87	9	1	36	110	27	70	27	0.7963	-7.91	3.15e-06	5.4e-05
5074	ENSMUST00000184554.7	chr19_41219086_41219307_+@AXL_ENSMUST00000002677.10:Axl	35	47	984	996	13	0.76923	36	22	39	971	30	0.81159	-7.91	0.00491	0.0107
5075	ENSMUST00000184554.7	chr20_50190700_50190964_+@CEBPB_ENSMUST00000070642.3:Cebpb	189	208	72	91	20	0.8	36	169	60	52	60	0.68333	-7.9	3.89e-07	1.29e-05
5076	ENSMUST00000184554.7	chr4_101347541_101347729_-@PPP3CA_ENSMUST00000124206.1:Ppp3ca	190	201	231	242	12	0.83333	40	178	36	219	36	0.75	-7.9	7.81e-05	0.000487
5077	ENSMUST00000184554.7	chr19_40191279_40191452_+@MAP3K10_ENSMUST00000108341.1:Map3k10	103	123	443	463	21	0.7619	44	82	63	422	63	0.80952	-7.9	8e-04	0.00271
5078	ENSMUST00000184554.7	chr19_14117612_14117911_-@PRKACA_ENSMUST00000005606.7:Prkaca	117	130	173	186	14	0.85714	36	103	42	159	42	0.85714	-7.9	0.000249	0.00115
5079	ENSMUST00000184554.7	chr12_6700665_6700964_-@PIANP_ENSMUST00000162000.3:Pianp	124	137	323	336	14	0.78571	36	110	42	309	42	0.75	-7.9	0.00191	0.00502
5080	ENSMUST00000184554.7	chr1_33349836_33350048_-@PHC2_ENSMUST00000138445.1:Phc2	23	47	976	1000	25	0.6	38	1	72	951	50	0.71311	-7.9	0.000124	0.000692
5081	ENSMUST00000184554.7	chr11_72223796_72224043_+@INPPL1_ENSMUST00000185929.1:Inppl1	32	47	282	297	16	0.75	36	16	48	266	48	0.80208	-7.9	0.00827	0.0159
5082	ENSMUST00000184554.7	chr10_91798277_91798576_+@TNKS2_ENSMUST00000168656.7:Tnks2	124	143	439	458	20	0.7	41	104	60	419	60	0.76667	-7.9	1.48e-07	6.54e-06
5083	ENSMUST00000184554.7	chr13_26253979_26254278_+@CDK8_ENSMUST00000159467.1:Cdk8	36	60	491	515	25	0.68	37	11	75	466	75	0.76667	-7.9	6.83e-05	0.000452
5084	ENSMUST00000184554.7	chr20_58692650_58692837_+@NPEPL1_ENSMUST00000044415.15:Npepl1	189	199	647	657	11	0.81818	36	178	33	636	33	0.69697	-7.89	1.26e-06	3.07e-05
5085	ENSMUST00000184554.7	chr3_31532613_31532787_+@STT3B_ENSMUST00000035010.9:Stt3b	73	85	675	687	13	0.92308	40	60	39	662	39	0.80769	-7.89	0.0043	0.0096
5086	ENSMUST00000184554.7	chr17_4366597_4366824_-@UBE2G1_ENSMUST00000126046.1:Ube2g1	37	49	248	260	13	0.84615	37	24	39	235	39	0.80769	-7.89	0.000544	0.002
5087	ENSMUST00000184554.7	chr12_120687031_120687304_+@MLEC_ENSMUST00000112121.5:Mlec	99	110	530	541	12	0.83333	40	87	36	518	36	0.75	-7.89	0.000582	0.00211
5088	ENSMUST00000184554.7	chr3_184155252_184155467_+@DVL3_ENSMUST00000171572.8:Dvl3	34	46	663	675	13	0.84615	37	21	39	650	39	0.74359	-7.89	2.29e-05	0.000212
5089	ENSMUST00000184554.7	chr6_110179503_110179802_-@WASF1_ENSMUST00000105509.1:Wasf1	110	120	171	181	11	0.81818	36	99	33	160	33	0.84848	-7.89	2.03e-05	0.000195
5090	ENSMUST00000184554.7	chr6_110179503_110179802_-@WASF1_ENSMUST00000105509.1:Wasf1	135	150	605	620	16	0.75	36	119	48	589	48	0.77083	-7.89	2.03e-05	0.000195
5091	ENSMUST00000184554.7	chr6_42984439_42984738_+@PPP2R5D_ENSMUST00000002839.8:Ppp2r5d	190	207	962	979	18	0.72222	41	172	54	944	54	0.69444	-7.88	0.00507	0.0109
5092	ENSMUST00000184554.7	chr1_156728319_156728489_+@RRNAD1_ENSMUST00000160143.1:Rrnad1	114	126	384	396	13	0.76923	39	101	39	371	39	0.73077	-7.88	0.000165	0.000855
5093	ENSMUST00000184554.7	chr18_9475366_9475665_+@RALBP1_ENSMUST00000024905.10:Ralbp1	72	83	931	942	12	0.91667	38	60	36	919	36	0.79167	-7.88	3.91e-06	6.13e-05
5094	ENSMUST00000184554.7	chr19_40191279_40191452_+@MAP3K10_ENSMUST00000108341.1:Map3k10	77	103	382	408	27	0.66667	37	50	81	355	81	0.81481	-7.88	8e-04	0.00271
5095	ENSMUST00000184554.7	chr1_180912892_180912956_+@KIAA1614_ENSMUST00000186156.6:BC034090	72	89	666	683	18	0.77778	37	54	54	648	54	0.78704	-7.88	0.00665	0.0134
