name1	name2	siteStart1	siteEnd1	siteStart2	siteEnd2	siteLen	siteCmpl	siteScore	regStart1	regLen1	regStart2	regLen2	regGC	deltaG	Pvalue	Padj	key
11059	ENSMUST00000184554.7	chr19_39412437_39412614_+@PLEKHG2_ENSMUST00000144700.7:Plekhg2	180	203	643	667	25	0.76	41	155	74	618	75	0.61745	-11.41	0.0039	0.00888	chr19_39412437_39412614_+@PLEKHG2_ENSMUST00000144700.7:Plekhg2 180
11060	ENSMUST00000184554.7	chr1_67054031_67054129_-@SLC35D1_ENSMUST00000036195.12:Slc35d1	79	104	670	694	26	0.65385	44	53	78	644	77	0.83226	-11.41	4.43e-05	0.000341	chr1_67054031_67054129_-@SLC35D1_ENSMUST00000036195.12:Slc35d1 79
11061	ENSMUST00000184554.7	chr14_60724169_60724335_-@SIX4_ENSMUST00000043208.7:Six4	124	134	668	678	11	0.81818	36	113	33	657	33	0.78788	-11.4	1.61e-05	0.000164	chr14_60724169_60724335_-@SIX4_ENSMUST00000043208.7:Six4 124
11062	ENSMUST00000184554.7	chr22_46576947_46577246_+@GRAMD4_ENSMUST00000123349.1:Gramd4	78	95	719	736	18	0.77778	40	60	54	701	54	0.71296	-11.4	0.0036	0.00834	chr22_46576947_46577246_+@GRAMD4_ENSMUST00000123349.1:Gramd4 78
11063	ENSMUST00000184554.7	chr7_6104799_6105098_+@USP42_ENSMUST00000053287.5:Usp42	94	106	224	236	13	0.76923	36	81	39	211	39	0.76923	-11.4	0.000644	0.00227	chr7_6104799_6105098_+@USP42_ENSMUST00000053287.5:Usp42 94
11064	ENSMUST00000184554.7	chr1_215567340_215567480_+@KCTD3_ENSMUST00000193143.5:Kctd3	36	48	959	971	13	0.92308	47	23	39	946	39	0.83333	-11.4	0.000214	0.00105	chr1_215567340_215567480_+@KCTD3_ENSMUST00000193143.5:Kctd3 36
11065	ENSMUST00000184554.7	chr11_68312441_68312608_+@LRP5_ENSMUST00000025856.16:Lrp5	43	88	824	869	47	0.7234	44	1	135	777	140	0.80727	-11.4	0.000841	0.00282	chr11_68312441_68312608_+@LRP5_ENSMUST00000025856.16:Lrp5 43
11066	ENSMUST00000184554.7	chr2_46542597_46542851_+@RHOQ_ENSMUST00000139344.1:Rhoq	26	39	138	151	14	0.85714	36	12	42	124	42	0.85714	-11.4	0.000932	0.00306	chr2_46542597_46542851_+@RHOQ_ENSMUST00000139344.1:Rhoq 26
11067	ENSMUST00000184554.7	chr16_352528_352827_-@AXIN1_ENSMUST00000118904.8:Axin1	55	66	328	339	12	0.66667	36	43	36	316	36	0.83333	-11.4	0.00146	0.00417	chr16_352528_352827_-@AXIN1_ENSMUST00000118904.8:Axin1 55
11068	ENSMUST00000184554.7	chr17_4366597_4366824_-@UBE2G1_ENSMUST00000126046.1:Ube2g1	29	44	783	798	16	0.75	36	13	48	767	48	0.82292	-11.39	0.000544	0.002	chr17_4366597_4366824_-@UBE2G1_ENSMUST00000126046.1:Ube2g1 29
11069	ENSMUST00000184554.7	chr20_50190700_50190964_+@CEBPB_ENSMUST00000070642.3:Cebpb	93	105	722	734	13	0.92308	42	80	39	709	39	0.83333	-11.39	3.89e-07	1.29e-05	chr20_50190700_50190964_+@CEBPB_ENSMUST00000070642.3:Cebpb 93
11070	ENSMUST00000184554.7	chr12_2877073_2877372_+@TULP3_ENSMUST00000123988.7:Foxm1	8	28	812	832	21	0.71429	43	1	49	791	63	0.84821	-11.39	1.06e-05	0.000126	chr12_2877073_2877372_+@TULP3_ENSMUST00000123988.7:Foxm1 8
11071	ENSMUST00000184554.7	chr20_58891463_58891610_+@GNAS_ENSMUST00000109083.1:Gnas	82	99	680	697	18	0.77778	40	64	54	662	54	0.7963	-11.39	0.000787	0.00268	chr20_58891463_58891610_+@GNAS_ENSMUST00000109083.1:Gnas 82
11072	ENSMUST00000184554.7	chr8_38468622_38468724_-@FGFR1_ENSMUST00000117179.8:Fgfr1	19	33	499	513	15	0.73333	41	4	45	484	45	0.82222	-11.39	1.4e-05	0.000152	chr8_38468622_38468724_-@FGFR1_ENSMUST00000117179.8:Fgfr1 19
11073	ENSMUST00000184554.7	chr20_58891387_58891462_+@GNAS_ENSMUST00000109084.7:Gnas	82	99	870	887	18	0.77778	40	64	54	852	54	0.7963	-11.39	3.26e-06	5.44e-05	chr20_58891387_58891462_+@GNAS_ENSMUST00000109084.7:Gnas 82
11074	ENSMUST00000184554.7	chr6_148342688_148342917_+@SASH1_ENSMUST00000213032.1:Sash1	2	21	912	931	20	0.7	39	1	41	892	60	0.83168	-11.39	2.57e-06	4.91e-05	chr6_148342688_148342917_+@SASH1_ENSMUST00000213032.1:Sash1 2
11075	ENSMUST00000184554.7	chr7_98617135_98617434_+@NPTX2_ENSMUST00000071782.7:Nptx2	129	152	183	206	24	0.70833	54	105	72	159	72	0.76389	-11.39	6.7e-05	0.000448	chr7_98617135_98617434_+@NPTX2_ENSMUST00000071782.7:Nptx2 129
11076	ENSMUST00000184554.7	chr16_29806225_29806408_+@MVP_ENSMUST00000205461.1:Maz	707	727	715	735	21	0.61905	43	686	63	694	63	0.53968	-11.38	3.24e-05	0.000273	chr16_29806225_29806408_+@MVP_ENSMUST00000205461.1:Maz 707
11077	ENSMUST00000184554.7	chr16_29806512_29806678_+@MAZ_ENSMUST00000032916.5:Maz	707	727	835	855	21	0.61905	43	686	63	814	63	0.53968	-11.38	0.00017	0.000872	chr16_29806512_29806678_+@MAZ_ENSMUST00000032916.5:Maz 707
11078	ENSMUST00000184554.7	chr3_57165336_57165502_-@IL17RD_ENSMUST00000223942.1:Il17rd	94	102	194	202	9	1	36	85	27	185	27	0.81481	-11.38	0.000262	0.00118	chr3_57165336_57165502_-@IL17RD_ENSMUST00000223942.1:Il17rd 94
11079	ENSMUST00000184554.7	chr14_93184998_93185168_+@TMEM251_ENSMUST00000057416.7:Tmem251	38	49	45	56	12	0.91667	36	26	36	33	36	0.84722	-11.37	0.000347	0.00144	chr14_93184998_93185168_+@TMEM251_ENSMUST00000057416.7:Tmem251 38
11080	ENSMUST00000184554.7	chr12_67648610_67648909_+@DYRK2_ENSMUST00000004281.9:Dyrk2	92	105	291	304	14	0.78571	40	78	42	277	42	0.78571	-11.37	1.38e-06	3.28e-05	chr12_67648610_67648909_+@DYRK2_ENSMUST00000004281.9:Dyrk2 92
11081	ENSMUST00000184554.7	chr4_16226321_16226620_-@TAPT1_ENSMUST00000199374.4:Tapt1	6	39	907	940	34	0.61765	39	1	73	873	102	0.84	-11.37	2.74e-08	2.08e-06	chr4_16226321_16226620_-@TAPT1_ENSMUST00000199374.4:Tapt1 6
11082	ENSMUST00000184554.7	chr4_1347149_1347381_+@UVSSA_ENSMUST00000202816.1:Uvssa	178	193	346	361	16	0.75	39	162	48	330	48	0.625	-11.36	0.0056	0.0118	chr4_1347149_1347381_+@UVSSA_ENSMUST00000202816.1:Uvssa 178
11083	ENSMUST00000184554.7	chr15_84748477_84748741_+@ZNF592_ENSMUST00000107353.2:Zfp592	115	130	166	181	16	0.75	45	99	48	150	48	0.83333	-11.36	2.02e-08	1.8e-06	chr15_84748477_84748741_+@ZNF592_ENSMUST00000107353.2:Zfp592 115
11084	ENSMUST00000184554.7	chr17_47896086_47896385_+@SP2_ENSMUST00000107624.7:Sp2	23	42	700	719	20	0.65	38	3	60	680	60	0.825	-11.35	0.000916	0.00302	chr17_47896086_47896385_+@SP2_ENSMUST00000107624.7:Sp2 23
11085	ENSMUST00000184554.7	chr12_2877073_2877372_+@TULP3_ENSMUST00000123988.7:Foxm1	144	158	780	794	15	0.8	42	129	45	765	45	0.77778	-11.35	1.06e-05	0.000126	chr12_2877073_2877372_+@TULP3_ENSMUST00000123988.7:Foxm1 144
11086	ENSMUST00000184554.7	chr3_19947159_19947250_+@RAB5A_ENSMUST00000233347.1:Rab5a	132	142	244	254	11	0.90909	39	121	33	233	33	0.84848	-11.35	0.00299	0.0072	chr3_19947159_19947250_+@RAB5A_ENSMUST00000233347.1:Rab5a 132
11087	ENSMUST00000184554.7	chr12_22625185_22625346_+@ETNK1_ENSMUST00000203341.1:Etnk1	133	144	330	341	12	0.75	39	121	36	318	36	0.83333	-11.35	1.28e-08	1.37e-06	chr12_22625185_22625346_+@ETNK1_ENSMUST00000203341.1:Etnk1 133
11088	ENSMUST00000184554.7	chr16_66604720_66604883_+@CMTM3_ENSMUST00000212399.1:Cmtm3	128	147	122	142	21	0.71429	36	107	62	101	63	0.744	-11.34	0.00338	0.00792	chr16_66604720_66604883_+@CMTM3_ENSMUST00000212399.1:Cmtm3 128
11089	ENSMUST00000184554.7	chr2_24491134_24491422_+@NCOA1_ENSMUST00000085814.4:Ncoa1	99	121	847	869	23	0.69565	41	76	69	824	69	0.75362	-11.34	7.5e-09	9.64e-07	chr2_24491134_24491422_+@NCOA1_ENSMUST00000085814.4:Ncoa1 99
11090	ENSMUST00000184554.7	chr12_10723202_10723472_-@YBX3_ENSMUST00000032309.12:Ybx3	98	109	126	137	12	0.75	37	86	36	114	36	0.69444	-11.33	0.000142	0.000774	chr12_10723202_10723472_-@YBX3_ENSMUST00000032309.12:Ybx3 98
11091	ENSMUST00000184554.7	chr1_116373053_116373223_+@ATP1A1_ENSMUST00000036493.7:Atp1a1	72	105	618	651	34	0.70588	53	38	102	584	102	0.79902	-11.33	0.000107	0.000629	chr1_116373053_116373223_+@ATP1A1_ENSMUST00000036493.7:Atp1a1 72
11092	ENSMUST00000184554.7	chr10_67884506_67884684_+@SIRT1_ENSMUST00000020257.12:Sirt1	177	205	400	427	29	0.72414	41	148	87	371	86	0.7341	-11.33	1.31e-10	8.4e-08	chr10_67884506_67884684_+@SIRT1_ENSMUST00000020257.12:Sirt1 177
11093	ENSMUST00000184554.7	chr17_40121026_40121325_+@MSL1_ENSMUST00000037915.8:Msl1	124	145	683	704	22	0.77273	50	102	66	661	66	0.78788	-11.33	0.00126	0.00375	chr17_40121026_40121325_+@MSL1_ENSMUST00000037915.8:Msl1 124
11094	ENSMUST00000184554.7	chr6_157823096_157823395_+@SNX9_ENSMUST00000231803.1:Snx9	13	38	262	287	26	0.76923	54	1	64	236	78	0.83099	-11.33	6.48e-06	8.96e-05	chr6_157823096_157823395_+@SNX9_ENSMUST00000231803.1:Snx9 13
11095	ENSMUST00000184554.7	chr12_50167219_50167518_-@CERS5_ENSMUST00000109035.10:Cers5	180	195	932	947	16	0.9375	50	164	48	916	48	0.71875	-11.32	0.000323	0.00138	chr12_50167219_50167518_-@CERS5_ENSMUST00000109035.10:Cers5 180
11096	ENSMUST00000184554.7	chr20_62122325_62122624_+@LSM14B_ENSMUST00000055485.11:Lsm14b	124	144	332	352	21	0.85714	54	103	63	311	63	0.79365	-11.32	4.63e-05	0.000348	chr20_62122325_62122624_+@LSM14B_ENSMUST00000055485.11:Lsm14b 124
11097	ENSMUST00000184554.7	chr15_40039162_40039325_-@SRP14_ENSMUST00000138189.1:Srp14	97	113	848	864	17	0.88235	46	80	51	831	51	0.84314	-11.31	0.00164	0.0045	chr15_40039162_40039325_-@SRP14_ENSMUST00000138189.1:Srp14 97
11098	ENSMUST00000184554.7	chr9_134067849_134068012_-@BRD3_ENSMUST00000028282.14:Brd3	128	141	631	644	14	0.78571	40	114	42	617	42	0.79762	-11.31	3.82e-06	6.11e-05	chr9_134067849_134068012_-@BRD3_ENSMUST00000028282.14:Brd3 128
11099	ENSMUST00000184554.7	chrX_155071185_155071388_-@CMC4_ENSMUST00000033543.13:Cmc4	181	191	880	890	11	0.81818	36	170	33	869	33	0.72727	-11.31	0.00047	0.0018	chrX_155071185_155071388_-@CMC4_ENSMUST00000033543.13:Cmc4 181
11100	ENSMUST00000184554.7	chr1_212285260_212285468_+@PPP2R5A_ENSMUST00000067976.8:Ppp2r5a	187	196	693	702	10	1	38	177	30	683	30	0.83333	-11.31	2.02e-05	0.000195	chr1_212285260_212285468_+@PPP2R5A_ENSMUST00000067976.8:Ppp2r5a 187
11101	ENSMUST00000184554.7	chr19_19405637_19405936_+@GATAD2A_ENSMUST00000116463.3:Gatad2a	19	29	133	143	11	0.81818	36	8	33	122	33	0.77273	-11.31	2.75e-06	4.98e-05	chr19_19405637_19405936_+@GATAD2A_ENSMUST00000116463.3:Gatad2a 19
11102	ENSMUST00000184554.7	chrX_20266732_20266955_-@RPS6KA3_ENSMUST00000112492.7:Rps6ka3	665	680	620	635	16	0.875	44	649	48	604	48	0.44792	-11.31	3.71e-05	0.000302	chrX_20266732_20266955_-@RPS6KA3_ENSMUST00000112492.7:Rps6ka3 665
11103	ENSMUST00000184554.7	chr4_1248767_1249066_+@CTBP1-AS2_ENSMUST00000201372.2:Ctbp1	177	208	119	150	32	0.71875	41	145	96	87	96	0.6875	-11.31	0.00114	0.0035	chr4_1248767_1249066_+@CTBP1-AS2_ENSMUST00000201372.2:Ctbp1 177
11104	ENSMUST00000184554.7	chr9_134067849_134068012_-@BRD3_ENSMUST00000028282.14:Brd3	73	85	631	643	13	0.84615	37	60	39	618	39	0.78205	-11.3	3.82e-06	6.11e-05	chr9_134067849_134068012_-@BRD3_ENSMUST00000028282.14:Brd3 73
11105	ENSMUST00000184554.7	chr8_38468622_38468724_-@FGFR1_ENSMUST00000117179.8:Fgfr1	180	201	327	348	22	0.68182	37	158	66	305	66	0.68939	-11.3	1.4e-05	0.000152	chr8_38468622_38468724_-@FGFR1_ENSMUST00000117179.8:Fgfr1 180
11106	ENSMUST00000184554.7	chr9_134068013_134068175_-@BRD3_ENSMUST00000130932.1:Brd3	73	85	376	388	13	0.84615	37	60	39	363	39	0.78205	-11.3	1.77e-09	5.68e-07	chr9_134068013_134068175_-@BRD3_ENSMUST00000130932.1:Brd3 73
11107	ENSMUST00000184554.7	chr1_204494765_204494954_-@PIK3C2B_ENSMUST00000145153.7:Pik3c2b	81	92	501	512	12	0.75	37	69	36	489	36	0.79167	-11.29	0.000292	0.00128	chr1_204494765_204494954_-@PIK3C2B_ENSMUST00000145153.7:Pik3c2b 81
11108	ENSMUST00000184554.7	chr20_58891463_58891610_+@GNAS_ENSMUST00000109083.1:Gnas	93	103	207	217	11	1	44	82	33	196	33	0.84848	-11.29	0.000787	0.00268	chr20_58891463_58891610_+@GNAS_ENSMUST00000109083.1:Gnas 93
11109	ENSMUST00000184554.7	chr19_46746300_46746599_-@STRN4_ENSMUST00000184280.7:Strn4	124	138	812	826	15	0.66667	43	109	45	797	45	0.7	-11.29	6.9e-07	2.02e-05	chr19_46746300_46746599_-@STRN4_ENSMUST00000184280.7:Strn4 124
11110	ENSMUST00000184554.7	chr9_13279626_13279829_-@MPDZ_ENSMUST00000107262.7:Mpdz	177	192	521	536	16	0.8125	39	161	48	505	48	0.79167	-11.28	1.17e-05	0.000135	chr9_13279626_13279829_-@MPDZ_ENSMUST00000107262.7:Mpdz 177
11111	ENSMUST00000184554.7	chr15_40440803_40441046_+@BAHD1_ENSMUST00000036578.6:Bahd1	22	48	110	136	27	0.74074	38	1	75	83	81	0.87821	-11.28	1.02e-07	5.34e-06	chr15_40440803_40441046_+@BAHD1_ENSMUST00000036578.6:Bahd1 22
11112	ENSMUST00000184554.7	chr9_125707058_125707357_-@MAPKAP1_ENSMUST00000113123.7:Mapkap1	177	190	261	274	14	0.78571	38	163	42	247	42	0.7619	-11.28	0.00136	0.00396	chr9_125707058_125707357_-@MAPKAP1_ENSMUST00000113123.7:Mapkap1 177
11113	ENSMUST00000184554.7	chr21_39313482_39313781_-@BRWD1_ENSMUST00000099502.8:Brwd1	129	145	973	989	17	0.82353	38	112	51	956	45	0.82292	-11.28	2.09e-05	0.000199	chr21_39313482_39313781_-@BRWD1_ENSMUST00000099502.8:Brwd1 129
11114	ENSMUST00000184554.7	chr16_84145006_84145305_-@HSDL1_ENSMUST00000212198.1:Hsdl1	115	143	456	484	29	0.65517	51	86	87	427	87	0.74138	-11.27	0.000176	9e-04	chr16_84145006_84145305_-@HSDL1_ENSMUST00000212198.1:Hsdl1 115
11115	ENSMUST00000184554.7	chr19_49580406_49580705_-@NOSIP_ENSMUST00000210520.1:Nosip	21	44	572	596	25	0.6	40	1	69	547	75	0.65278	-11.26	0.00349	0.00817	chr19_49580406_49580705_-@NOSIP_ENSMUST00000210520.1:Nosip 21
11116	ENSMUST00000184554.7	chr19_18281547_18281771_-@JUND_ENSMUST00000095267.5:Jund	191	207	78	94	17	0.82353	43	174	51	61	51	0.72549	-11.26	0.00182	0.00487	chr19_18281547_18281771_-@JUND_ENSMUST00000095267.5:Jund 191
11117	ENSMUST00000184554.7	chr4_2818041_2818340_+@SH3BP2_ENSMUST00000179943.2:Sh3bp2	102	114	67	79	13	0.84615	39	89	39	54	39	0.84615	-11.25	0.00883	0.0165	chr4_2818041_2818340_+@SH3BP2_ENSMUST00000179943.2:Sh3bp2 102
11118	ENSMUST00000184554.7	chr7_2519624_2519923_+@LFNG_ENSMUST00000031555.2:Lfng	101	124	140	163	24	0.5	37	77	72	116	72	0.79861	-11.25	0.000118	0.000678	chr7_2519624_2519923_+@LFNG_ENSMUST00000031555.2:Lfng 101
11119	ENSMUST00000184554.7	chr7_98617135_98617434_+@NPTX2_ENSMUST00000071782.7:Nptx2	124	136	741	753	13	0.69231	38	111	39	728	39	0.71795	-11.25	6.7e-05	0.000448	chr7_98617135_98617434_+@NPTX2_ENSMUST00000071782.7:Nptx2 124
11120	ENSMUST00000184554.7	chr20_18497032_18497203_-@RBBP9_ENSMUST00000140340.1:Rbbp9	8	38	910	940	31	0.67742	46	1	69	879	93	0.72222	-11.24	0.00335	0.00787	chr20_18497032_18497203_-@RBBP9_ENSMUST00000140340.1:Rbbp9 8
11121	ENSMUST00000184554.7	chr19_1104500_1104799_+@GPX4_ENSMUST00000097227.9:Gpx4	36	47	774	785	12	0.83333	40	24	36	762	36	0.70833	-11.24	0.00599	0.0123	chr19_1104500_1104799_+@GPX4_ENSMUST00000097227.9:Gpx4 36
11122	ENSMUST00000184554.7	chr19_1104029_1104212_+@GPX4_ENSMUST00000145703.1:Gpx4	36	47	776	787	12	0.83333	40	24	36	764	36	0.70833	-11.24	0.00599	0.0123	chr19_1104029_1104212_+@GPX4_ENSMUST00000145703.1:Gpx4 36
11123	ENSMUST00000184554.7	chr21_42879384_42879565_-@WDR4_ENSMUST00000237127.1:Wdr4	625	651	486	512	27	0.7037	48	598	81	459	81	0.40741	-11.23	0.00654	0.0132	chr21_42879384_42879565_-@WDR4_ENSMUST00000237127.1:Wdr4 625
11124	ENSMUST00000184554.7	chr9_88388182_88388388_+@SPIN1_ENSMUST00000095797.5:Spin1	191	205	265	279	15	0.8	44	176	45	250	45	0.78889	-11.23	4.09e-07	1.32e-05	chr9_88388182_88388388_+@SPIN1_ENSMUST00000095797.5:Spin1 191
11125	ENSMUST00000184554.7	chr1_156728319_156728489_+@RRNAD1_ENSMUST00000160143.1:Rrnad1	177	196	820	839	20	0.8	38	157	60	800	60	0.75833	-11.22	0.000165	0.000855	chr1_156728319_156728489_+@RRNAD1_ENSMUST00000160143.1:Rrnad1 177
11126	ENSMUST00000184554.7	chr1_201888795_201889058_+@SHISA4_ENSMUST00000159181.1:Shisa4	58	88	969	999	31	0.64516	38	27	93	938	63	0.80769	-11.21	0.00242	0.00605	chr1_201888795_201889058_+@SHISA4_ENSMUST00000159181.1:Shisa4 58
11127	ENSMUST00000184554.7	chr19_1104500_1104799_+@GPX4_ENSMUST00000097227.9:Gpx4	94	110	16	32	17	0.82353	38	77	51	1	49	0.85	-11.21	0.00599	0.0123	chr19_1104500_1104799_+@GPX4_ENSMUST00000097227.9:Gpx4 94
11128	ENSMUST00000184554.7	chr17_40121026_40121325_+@MSL1_ENSMUST00000037915.8:Msl1	25	47	286	308	23	0.69565	41	2	69	263	69	0.76087	-11.21	0.00126	0.00375	chr17_40121026_40121325_+@MSL1_ENSMUST00000037915.8:Msl1 25
11129	ENSMUST00000184554.7	chr17_39700008_39700051_+@ERBB2_ENSMUST00000136032.1:Erbb2	4	45	71	112	42	0.61905	50	1	87	29	126	0.8216	-11.2	1.08e-05	0.000127	chr17_39700008_39700051_+@ERBB2_ENSMUST00000136032.1:Erbb2 4
11130	ENSMUST00000184554.7	chr8_17246727_17247006_-@CNOT7_ENSMUST00000135269.7:Cnot7	20	43	676	699	24	0.70833	40	1	67	652	72	0.81295	-11.2	0.000943	0.00308	chr8_17246727_17247006_-@CNOT7_ENSMUST00000135269.7:Cnot7 20
11131	ENSMUST00000184554.7	chr17_39699826_39700007_+@ERBB2_ENSMUST00000058295.5:Erbb2	4	45	94	135	42	0.61905	50	1	87	52	126	0.8216	-11.2	1.23e-05	0.000139	chr17_39699826_39700007_+@ERBB2_ENSMUST00000058295.5:Erbb2 4
11132	ENSMUST00000184554.7	chr12_2052837_2053136_+@CACNA1C_ENSMUST00000188522.6:Cacna1c	19	28	171	180	10	0.9	37	9	30	161	30	0.8	-11.2	2.92e-05	0.000255	chr12_2052837_2053136_+@CACNA1C_ENSMUST00000188522.6:Cacna1c 19
11133	ENSMUST00000184554.7	chr19_1104029_1104212_+@GPX4_ENSMUST00000145703.1:Gpx4	94	110	18	34	17	0.82353	38	77	51	1	51	0.84314	-11.2	0.00599	0.0123	chr19_1104029_1104212_+@GPX4_ENSMUST00000145703.1:Gpx4 94
11134	ENSMUST00000184554.7	chr6_31902190_31902449_-@ZBTB12_ENSMUST00000052778.9:Zbtb12	18	39	449	470	22	0.72727	49	1	61	427	66	0.76378	-11.19	0.000236	0.00112	chr6_31902190_31902449_-@ZBTB12_ENSMUST00000052778.9:Zbtb12 18
11135	ENSMUST00000184554.7	chr18_51030072_51030371_+@SMAD4_ENSMUST00000025393.13:Smad4	113	145	573	604	33	0.69697	48	80	99	540	98	0.83249	-11.19	0.000274	0.00123	chr18_51030072_51030371_+@SMAD4_ENSMUST00000025393.13:Smad4 113
11136	ENSMUST00000184554.7	chr13_48233217_48233376_+@ITM2B_ENSMUST00000228637.1:Itm2b	180	192	771	783	13	0.76923	36	167	39	758	39	0.79487	-11.19	1.04e-05	0.000125	chr13_48233217_48233376_+@ITM2B_ENSMUST00000228637.1:Itm2b 180
11137	ENSMUST00000184554.7	chr21_39313482_39313781_-@BRWD1_ENSMUST00000099502.8:Brwd1	86	98	787	799	13	0.84615	42	73	39	774	39	0.83333	-11.19	2.09e-05	0.000199	chr21_39313482_39313781_-@BRWD1_ENSMUST00000099502.8:Brwd1 86
11138	ENSMUST00000184554.7	chr19_12995368_12995636_+@NFIX_ENSMUST00000076715.12:Nfix	33	49	819	835	17	0.88235	55	16	51	802	51	0.89216	-11.18	5.96e-09	8.51e-07	chr19_12995368_12995636_+@NFIX_ENSMUST00000076715.12:Nfix 33
11139	ENSMUST00000184554.7	chr16_66604720_66604883_+@CMTM3_ENSMUST00000212399.1:Cmtm3	77	117	410	452	43	0.67442	58	34	127	367	129	0.74609	-11.17	0.00338	0.00792	chr16_66604720_66604883_+@CMTM3_ENSMUST00000212399.1:Cmtm3 77
11140	ENSMUST00000184554.7	chr19_12995368_12995636_+@NFIX_ENSMUST00000076715.12:Nfix	183	200	349	366	18	0.77778	44	165	54	331	54	0.71296	-11.17	5.96e-09	8.51e-07	chr19_12995368_12995636_+@NFIX_ENSMUST00000076715.12:Nfix 183
11141	ENSMUST00000184554.7	chr2_206274539_206274838_+@ZDBF2_ENSMUST00000126932.1:Zdbf2	132	144	152	164	13	0.84615	39	119	39	139	39	0.88462	-11.17	0.000158	0.000838	chr2_206274539_206274838_+@ZDBF2_ENSMUST00000126932.1:Zdbf2 132
11142	ENSMUST00000184554.7	chr16_81444898_81445106_+@CMIP_ENSMUST00000166750.8:Cmip	1	10	6	15	10	1	36	1	20	1	25	0.84444	-11.17	0.00126	0.00375	chr16_81444898_81445106_+@CMIP_ENSMUST00000166750.8:Cmip 1
11143	ENSMUST00000184554.7	chr11_118436347_118436646_+@KMT2A_ENSMUST00000114689.7:Kmt2a	64	94	784	814	31	0.67742	50	33	93	753	93	0.86022	-11.17	4.61e-05	0.000348	chr11_118436347_118436646_+@KMT2A_ENSMUST00000114689.7:Kmt2a 64
11144	ENSMUST00000184554.7	chr9_131740026_131740225_-@RAPGEF1_ENSMUST00000102872.10:Rapgef1	100	112	844	856	13	0.84615	39	87	39	831	39	0.74359	-11.16	0.000874	0.0029	chr9_131740026_131740225_-@RAPGEF1_ENSMUST00000102872.10:Rapgef1 100
11145	ENSMUST00000184554.7	chr3_12663967_12664266_-@RAF1_ENSMUST00000000451.13:Raf1	12	23	974	985	12	0.83333	38	1	35	962	36	0.76056	-11.16	0.000498	0.00189	chr3_12663967_12664266_-@RAF1_ENSMUST00000000451.13:Raf1 12
11146	ENSMUST00000184554.7	chr18_70288733_70288964_+@SOCS6_ENSMUST00000237549.1:Socs6	188	205	799	816	18	0.72222	41	170	54	781	54	0.72222	-11.15	3.85e-06	6.11e-05	chr18_70288733_70288964_+@SOCS6_ENSMUST00000237549.1:Socs6 188
11147	ENSMUST00000184554.7	chr19_46860301_46860600_+@ARHGAP35_ENSMUST00000075845.10:Arhgap35	70	84	840	854	15	0.73333	41	55	45	825	45	0.8	-11.15	1.55e-05	0.000161	chr19_46860301_46860600_+@ARHGAP35_ENSMUST00000075845.10:Arhgap35 70
11148	ENSMUST00000184554.7	chr12_10723202_10723472_-@YBX3_ENSMUST00000032309.12:Ybx3	131	145	757	771	15	0.8	42	116	45	742	45	0.86667	-11.15	0.000142	0.000774	chr12_10723202_10723472_-@YBX3_ENSMUST00000032309.12:Ybx3 131
11149	ENSMUST00000184554.7	chr17_82273566_82273849_-@CSNK1D_ENSMUST00000070575.13:Csnk1d	36	48	945	957	13	0.76923	36	23	39	932	39	0.80769	-11.15	1.12e-05	0.000129	chr17_82273566_82273849_-@CSNK1D_ENSMUST00000070575.13:Csnk1d 36
11150	ENSMUST00000184554.7	chr17_40121026_40121325_+@MSL1_ENSMUST00000037915.8:Msl1	182	206	97	121	25	0.64	36	157	75	72	75	0.67333	-11.15	0.00126	0.00375	chr17_40121026_40121325_+@MSL1_ENSMUST00000037915.8:Msl1 182
11151	ENSMUST00000184554.7	chr3_57165336_57165502_-@IL17RD_ENSMUST00000223942.1:Il17rd	85	104	98	117	20	0.75	51	65	60	78	60	0.825	-11.15	0.000262	0.00118	chr3_57165336_57165502_-@IL17RD_ENSMUST00000223942.1:Il17rd 85
11152	ENSMUST00000184554.7	chr4_39638949_39639111_-@SMIM14_ENSMUST00000144562.1:Smim14	117	128	618	629	12	0.91667	38	105	36	606	36	0.80556	-11.15	6.03e-06	8.52e-05	chr4_39638949_39639111_-@SMIM14_ENSMUST00000144562.1:Smim14 117
11153	ENSMUST00000184554.7	chr8_144462713_144463012_-@CYHR1_ENSMUST00000229524.1:Cyhr1	177	196	728	747	20	0.8	45	157	60	708	60	0.71667	-11.14	3.9e-07	1.29e-05	chr8_144462713_144463012_-@CYHR1_ENSMUST00000229524.1:Cyhr1 177
11154	ENSMUST00000184554.7	chr10_91220522_91220727_+@PCGF5_ENSMUST00000225411.1:Pcgf5	32	43	103	114	12	0.83333	40	20	36	91	36	0.76389	-11.14	0.000536	0.00198	chr10_91220522_91220727_+@PCGF5_ENSMUST00000225411.1:Pcgf5 32
11155	ENSMUST00000184554.7	chr2_229922037_229922158_-@TRIP12_ENSMUST00000185909.6:Trip12	122	142	747	767	21	0.80952	44	101	63	726	63	0.81746	-11.14	0.000567	0.00207	chr2_229922037_229922158_-@TRIP12_ENSMUST00000185909.6:Trip12 122
11156	ENSMUST00000184554.7	chr15_40440803_40441046_+@BAHD1_ENSMUST00000036578.6:Bahd1	133	143	710	720	11	0.81818	38	122	33	699	33	0.83333	-11.13	1.02e-07	5.34e-06	chr15_40440803_40441046_+@BAHD1_ENSMUST00000036578.6:Bahd1 133
